Date,Stock,Close_Price,Sector
2005-01-01,ENB,1.9524349727672197,4
2005-01-01,EOG,3.1815805700621076,4
2005-01-01,EPD,1.2694150970484075,4
2005-01-01,PBR,1.7091557835131768,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.132851370821731,4
2005-01-01,TTE,3.0582025816107423,4
2005-01-01,XOM,3.4309597248163635,4
2005-01-01,BP,3.2593460973852735,4
2005-01-01,COP,3.2451758678157874,4
2005-01-01,CVX,3.3453559434978164,4
2005-01-01,ENB,1.8726519796901917,4
2005-01-01,EOG,3.2476012685950315,4
2005-01-01,EPD,1.2861607079181039,4
2005-01-01,PBR,1.6991675133064255,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.170702417639172,4
2005-01-01,TTE,3.101643975476556,4
2005-01-01,XOM,3.4610456581403164,4
2005-01-01,BP,3.326383744811042,4
2005-01-01,COP,3.302862466192341,4
2005-01-01,CVX,3.396632164785501,4
2005-01-01,ENB,1.9053627636763757,4
2005-01-01,EOG,3.22271115771091,4
2005-01-01,EPD,1.2881836134508535,4
2005-01-01,PBR,1.8304607626710432,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.26080028761884,4
2005-01-01,TTE,3.1482882016490428,4
2005-01-01,XOM,3.496873589810545,4
2005-01-01,BP,3.284555147833158,4
2005-01-01,COP,3.247390707158877,4
2005-01-01,CVX,3.3762691185844913,4
2005-01-01,ENB,1.9630055499432943,4
2005-01-01,EOG,3.1562378403162934,4
2005-01-01,EPD,1.3245449410027519,4
2005-01-01,PBR,1.7135662181984932,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.233723771486422,4
2005-01-01,TTE,3.0916492395798754,4
2005-01-01,XOM,3.461866402577188,4
2005-01-01,BP,3.276427024513433,4
2005-01-01,COP,3.2878558381995697,4
2005-01-01,CVX,3.4220904799283134,4
2005-01-01,ENB,1.9384825284735914,4
2005-01-01,EOG,3.210769556084168,4
2005-01-01,EPD,1.3125687300954165,4
2005-01-01,PBR,1.7414974181498757,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.2529337592739616,4
2005-01-01,TTE,3.143957200362702,4
2005-01-01,XOM,3.474082459124478,4
2005-01-01,BP,3.3173808026490548,4
2005-01-01,COP,3.3342231029629077,4
2005-01-01,CVX,3.4803046402960067,4
2005-01-01,ENB,1.9854491029877106,4
2005-01-01,EOG,3.277837903891012,4
2005-01-01,EPD,1.3812404893603432,4
2005-01-01,PBR,1.7698676927567052,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.3083990426607994,4
2005-01-01,TTE,3.1844863727953587,4
2005-01-01,XOM,3.5731634915952495,4
2005-01-01,BP,3.2537617297591868,4
2005-01-01,COP,3.2605466045761835,4
2005-01-01,CVX,3.4591025438367007,4
2005-01-01,ENB,2.0143645582349863,4
2005-01-01,EOG,3.144216435875916,4
2005-01-01,EPD,1.4018966685930412,4
2005-01-01,PBR,1.7454084137560009,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.281776476460634,4
2005-01-01,TTE,3.17269143173297,4
2005-01-01,XOM,3.5721300842324633,4
2005-01-01,BP,3.225236928256666,4
2005-01-01,COP,3.1970900893235723,4
2005-01-01,CVX,3.474027722487194,4
2005-01-01,ENB,2.0013237400641417,4
2005-01-01,EOG,3.147758746248082,4
2005-01-01,EPD,1.4011490165939604,4
2005-01-01,PBR,1.6781750393478236,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.2486254178431087,4
2005-01-01,TTE,3.1503473394251222,4
2005-01-01,XOM,3.5682995205749695,4
2005-01-01,BP,3.2481503732492074,4
2005-01-01,COP,3.2089457025510733,4
2005-01-01,CVX,3.509469913049236,4
2005-01-01,ENB,2.0496713894334477,4
2005-01-01,EOG,3.1702551867336917,4
2005-01-01,EPD,1.4280732722221525,4
2005-01-01,PBR,1.7353198113572188,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.3005087591601074,4
2005-01-01,TTE,3.183166499385537,4
2005-01-01,XOM,3.630694000454317,4
2005-01-01,BP,3.2626496352480334,4
2005-01-01,COP,3.3255736112640117,4
2005-01-01,CVX,3.582897267495898,4
2005-01-01,ENB,2.0895726671736665,4
2005-01-01,EOG,3.2295826903066875,4
2005-01-01,EPD,1.4732513473920146,4
2005-01-01,PBR,1.7942732125929026,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.320558603573716,4
2005-01-01,TTE,3.2307398302748958,4
2005-01-01,XOM,3.7034507762801865,4
2005-01-01,BP,3.2568492347709945,4
2005-01-01,COP,3.392385438778044,4
2005-01-01,CVX,3.6069061970328713,4
2005-01-01,ENB,2.071780732169842,4
2005-01-01,EOG,3.107910847706995,4
2005-01-01,EPD,1.4977028967463517,4
2005-01-01,PBR,1.90530856524911,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.326256020484914,4
2005-01-01,TTE,3.2528690140890117,4
2005-01-01,XOM,3.7054303620269047,4
2005-01-01,BP,3.201862251929163,4
2005-01-01,COP,3.3122617551438496,4
2005-01-01,CVX,3.5980270778865364,4
2005-01-01,ENB,2.0056901801273304,4
2005-01-01,EOG,3.2095333079159594,4
2005-01-01,EPD,1.5178565051410708,4
2005-01-01,PBR,1.8584971573859541,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.28971571393276,4
2005-01-01,TTE,3.1975568125402747,4
2005-01-01,XOM,3.671857849223563,4
2005-01-01,BP,3.170352257238831,4
2005-01-01,COP,3.2957123860981006,4
2005-01-01,CVX,3.5363382978071853,4
2005-01-01,ENB,1.990986669273833,4
2005-01-01,EOG,3.190222208982735,4
2005-01-01,EPD,1.5652912530864946,4
2005-01-01,PBR,1.7854961100591846,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.241079201325841,4
2005-01-01,TTE,3.186772035794584,4
2005-01-01,XOM,3.6386537049315524,4
2005-01-01,BP,3.2312088226305953,4
2005-01-01,COP,3.347151847417095,4
2005-01-01,CVX,3.6199025906034534,4
2005-01-01,ENB,2.0276310464106246,4
2005-01-01,EOG,3.2420029262903616,4
2005-01-01,EPD,1.6067031392084685,4
2005-01-01,PBR,1.8797414605146088,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.270286410503085,4
2005-01-01,TTE,3.2226619832770607,4
2005-01-01,XOM,3.6941617087262975,4
2005-01-01,BP,3.2701318184502215,4
2005-01-01,COP,3.36167667641288,4
2005-01-01,CVX,3.670390742533942,4
2005-01-01,ENB,2.0382931361114034,4
2005-01-01,EOG,3.2710144039917712,4
2005-01-01,EPD,1.626937646353978,4
2005-01-01,PBR,1.8968788192568853,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.315262626057359,4
2005-01-01,TTE,3.277182159510251,4
2005-01-01,XOM,3.7449374802294493,4
2005-01-01,BP,3.265516478228956,4
2005-01-01,COP,3.471884729392053,4
2005-01-01,CVX,3.716858743400577,4
2005-01-01,ENB,2.1130073158136717,4
2005-01-01,EOG,3.318248854389852,4
2005-01-01,EPD,1.60592614196033,4
2005-01-01,PBR,1.9697611405644615,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.3842072704466166,4
2005-01-01,TTE,3.3007849818735786,4
2005-01-01,XOM,3.7915783019361893,4
2005-01-01,BP,3.348393129329323,4
2005-01-01,COP,3.4913316324606547,4
2005-01-01,CVX,3.757258161515828,4
2005-01-01,ENB,2.0698891815764027,4
2005-01-01,EOG,3.267023896547134,4
2005-01-01,EPD,1.621450244813649,4
2005-01-01,PBR,2.0841689192612676,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.483063611630321,4
2005-01-01,TTE,3.389164418955014,4
2005-01-01,XOM,3.8043865116677855,4
2005-01-01,BP,3.309671365116899,4
2005-01-01,COP,3.520704981016489,4
2005-01-01,CVX,3.769293820290517,4
2005-01-01,ENB,2.116732376124944,4
2005-01-01,EOG,3.225665846021274,4
2005-01-01,EPD,1.5988773366348703,4
2005-01-01,PBR,2.15214486393502,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.4375864083449885,4
2005-01-01,TTE,3.3594611374202143,4
2005-01-01,XOM,3.819178944239355,4
2005-01-01,BP,3.279835940147652,4
2005-01-01,COP,3.538634080257496,4
2005-01-01,CVX,3.798194219505736,4
2005-01-01,ENB,2.066924154899292,4
2005-01-01,EOG,3.1870016619040267,4
2005-01-01,EPD,1.561621685797916,4
2005-01-01,PBR,2.1038475224329725,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.4344886499034297,4
2005-01-01,TTE,3.313649306165701,4
2005-01-01,XOM,3.8262024917887185,4
2005-01-01,BP,3.318552539455373,4
2005-01-01,COP,3.6079769971935383,4
2005-01-01,CVX,3.86946421365677,4
2005-01-01,ENB,2.1601758641694704,4
2005-01-01,EOG,3.258189553621028,4
2005-01-01,EPD,1.586388936392811,4
2005-01-01,PBR,2.3136889308406734,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.5043829493006435,4
2005-01-01,TTE,3.389781775572291,4
2005-01-01,XOM,3.9068463606500274,4
2005-01-01,BP,3.4359669786678015,4
2005-01-01,COP,3.57543757270323,4
2005-01-01,CVX,3.84709622533407,4
2005-01-01,ENB,2.314988868995803,4
2005-01-01,EOG,3.4610814087637327,4
2005-01-01,EPD,1.6423158385772407,4
2005-01-01,PBR,2.5500432140793987,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.5672239144767683,4
2005-01-01,TTE,3.384584664697382,4
2005-01-01,XOM,3.900669274803722,4
2005-01-01,BP,3.3662778401709796,4
2005-01-01,COP,3.5206296055240727,4
2005-01-01,CVX,3.805367451945057,4
2005-01-01,ENB,2.176405217064121,4
2005-01-01,EOG,3.394243480183914,4
2005-01-01,EPD,1.6346146882684713,4
2005-01-01,PBR,2.564723531230413,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.503553510737301,4
2005-01-01,TTE,3.388423177725406,4
2005-01-01,XOM,3.869421302402849,4
2005-01-01,BP,3.380360623798415,4
2005-01-01,COP,3.6188435706718542,4
2005-01-01,CVX,3.873492050674727,4
2005-01-01,ENB,2.2659723880772105,4
2005-01-01,EOG,3.46949845168091,4
2005-01-01,EPD,1.654253995149359,4
2005-01-01,PBR,2.744271908830551,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.537004796226743,4
2005-01-01,TTE,3.426245101219673,4
2005-01-01,XOM,3.9228607471081625,4
2005-01-01,BP,3.245677061523155,4
2005-01-01,COP,3.521503972912639,4
2005-01-01,CVX,3.7591982360489578,4
2005-01-01,ENB,2.250518622039143,4
2005-01-01,EOG,3.4477507840105464,4
2005-01-01,EPD,1.6314105787862472,4
2005-01-01,PBR,2.706424582404127,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.372248243467522,4
2005-01-01,TTE,3.2996763254598283,4
2005-01-01,XOM,3.8337220838987625,4
2005-01-01,BP,3.2599606266484775,4
2005-01-01,COP,3.553443914721385,4
2005-01-01,CVX,3.79934248648078,4
2005-01-01,ENB,2.284838892054627,4
2005-01-01,EOG,3.7580628897177837,4
2005-01-01,EPD,1.6420391360682347,4
2005-01-01,PBR,2.7656273421700432,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.372808367414739,4
2005-01-01,TTE,3.3349099633885424,4
2005-01-01,XOM,3.848892021890437,4
2005-01-01,BP,3.2048900814903876,4
2005-01-01,COP,3.477372380501303,4
2005-01-01,CVX,3.7914032417017673,4
2005-01-01,ENB,2.2920083252399617,4
2005-01-01,EOG,3.766515098196991,4
2005-01-01,EPD,1.6001674165494677,4
2005-01-01,PBR,2.626602141480292,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.3481392037034983,4
2005-01-01,TTE,3.3164355311389184,4
2005-01-01,XOM,3.824874428641756,4
2005-01-01,BP,3.38734886763784,4
2005-01-01,COP,3.5999698171622803,4
2005-01-01,CVX,3.9104351365446233,4
2005-01-01,ENB,2.292494258877812,4
2005-01-01,EOG,3.8502436138425598,4
2005-01-01,EPD,1.650399911801657,4
2005-01-01,PBR,2.799807216609249,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.5002161911269574,4
2005-01-01,TTE,3.443052289809037,4
2005-01-01,XOM,3.9205282219603395,4
2005-01-01,BP,3.383495154707036,4
2005-01-01,COP,3.677553811192286,4
2005-01-01,CVX,3.9411595834054376,4
2005-01-01,ENB,2.372723764202266,4
2005-01-01,EOG,3.836914001873274,4
2005-01-01,EPD,1.6359402164560959,4
2005-01-01,PBR,2.9513983131664663,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.562721973891826,4
2005-01-01,TTE,3.4811276374753577,4
2005-01-01,XOM,3.8731119367128897,4
2005-01-01,BP,3.353376719983742,4
2005-01-01,COP,3.6963908267667698,4
2005-01-01,CVX,3.947631580145578,4
2005-01-01,ENB,2.3474104768210333,4
2005-01-01,EOG,3.856696803090226,4
2005-01-01,EPD,1.6115282782813214,4
2005-01-01,PBR,2.9560686599055646,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.5275429424218565,4
2005-01-01,TTE,3.4755542590808113,4
2005-01-01,XOM,3.8704470856491118,4
2005-01-01,BP,3.2291040234737416,4
2005-01-01,COP,3.5510301064591268,4
2005-01-01,CVX,3.7886607657122173,4
2005-01-01,ENB,2.3634916933756958,4
2005-01-01,EOG,3.5904300155173314,4
2005-01-01,EPD,1.6186125769897337,4
2005-01-01,PBR,2.719529119622061,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.384084846962031,4
2005-01-01,TTE,3.367022844562924,4
2005-01-01,XOM,3.779021344820171,4
2005-01-01,BP,3.1650863724642266,4
2005-01-01,COP,3.567605331565389,4
2005-01-01,CVX,3.809260734941186,4
2005-01-01,ENB,2.318273307067059,4
2005-01-01,EOG,3.6294038799219654,4
2005-01-01,EPD,1.6260109573750856,4
2005-01-01,PBR,2.6611599338659353,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.365981395223251,4
2005-01-01,TTE,3.304729954441301,4
2005-01-01,XOM,3.7737859084909977,4
2005-01-01,BP,3.040333768367709,4
2005-01-01,COP,3.4485647419594607,4
2005-01-01,CVX,3.7712909805534913,4
2005-01-01,ENB,2.229400188874182,4
2005-01-01,EOG,3.4747739161249034,4
2005-01-01,EPD,1.4925285137149393,4
2005-01-01,PBR,2.4788382438109906,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.2136444986849866,4
2005-01-01,TTE,3.1353460122515777,4
2005-01-01,XOM,3.7490686568730553,4
2005-01-01,BP,3.0309212448472,4
2005-01-01,COP,3.106121949912007,4
2005-01-01,CVX,3.6708753888701007,4
2005-01-01,ENB,2.133302095429501,4
2005-01-01,EOG,3.3744438260624725,4
2005-01-01,EPD,1.4379002091774427,4
2005-01-01,PBR,1.987540401877498,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.157890472675036,4
2005-01-01,TTE,3.0450334765544267,4
2005-01-01,XOM,3.7024141167734106,4
2005-01-01,BP,3.010389684910199,4
2005-01-01,COP,3.125294534499531,4
2005-01-01,CVX,3.7283096418973427,4
2005-01-01,ENB,1.9772227869075625,4
2005-01-01,EOG,3.4257743681257566,4
2005-01-01,EPD,1.3270987114954593,4
2005-01-01,PBR,1.7374473091000624,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.1146842119589344,4
2005-01-01,TTE,2.9952954907087683,4
2005-01-01,XOM,3.7806282619963794,4
2005-01-01,BP,2.9875232988515927,4
2005-01-01,COP,3.111490198941524,4
2005-01-01,CVX,3.671017144797119,4
2005-01-01,ENB,2.0781084300659067,4
2005-01-01,EOG,3.181291552776284,4
2005-01-01,EPD,1.2966927039684135,4
2005-01-01,PBR,1.8940505272920152,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.1185990549095886,4
2005-01-01,TTE,3.0723859900738737,4
2005-01-01,XOM,3.7823617647645724,4
2005-01-01,BP,2.891721038112474,4
2005-01-01,COP,3.0254614449204404,4
2005-01-01,CVX,3.623254120278608,4
2005-01-01,ENB,2.0882205657610706,4
2005-01-01,EOG,3.199006575479772,4
2005-01-01,EPD,1.3543334939092129,4
2005-01-01,PBR,1.9976207625715146,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.0459434014948705,4
2005-01-01,TTE,2.967226170204316,4
2005-01-01,XOM,3.739491201832927,4
2005-01-01,BP,2.7899386914998274,4
2005-01-01,COP,2.784433501955524,4
2005-01-01,CVX,3.4734657598225804,4
2005-01-01,ENB,1.9919651620383971,4
2005-01-01,EOG,2.8977246149813745,4
2005-01-01,EPD,1.36017058148242,4
2005-01-01,PBR,2.0543762665545677,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,2.932947381552883,4
2005-01-01,TTE,2.914007213115493,4
2005-01-01,XOM,3.620498211677569,4
2005-01-01,BP,2.8544925896183657,4
2005-01-01,COP,2.8429372602160448,4
2005-01-01,CVX,3.5847894847977426,4
2005-01-01,ENB,1.9669490983456108,4
2005-01-01,EOG,2.9878621825910363,4
2005-01-01,EPD,1.3907452528044355,4
2005-01-01,PBR,2.1486034853295823,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,2.9562068722643606,4
2005-01-01,TTE,2.9526573100358333,4
2005-01-01,XOM,3.6284659177482657,4
2005-01-01,BP,2.9116783885436517,4
2005-01-01,COP,2.8888536281741968,4
2005-01-01,CVX,3.567689951549579,4
2005-01-01,ENB,2.0357105025272797,4
2005-01-01,EOG,3.13562689224954,4
2005-01-01,EPD,1.4492260067066955,4
2005-01-01,PBR,2.2454938492291054,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,2.986883192334483,4
2005-01-01,TTE,2.966020270872414,4
2005-01-01,XOM,3.607243700414602,4
2005-01-01,BP,3.065088873846165,4
2005-01-01,COP,3.0004384368138943,4
2005-01-01,CVX,3.5762761068819473,4
2005-01-01,ENB,2.1763875814436293,4
2005-01-01,EOG,3.2803029164394912,4
2005-01-01,EPD,1.5688235589373531,4
2005-01-01,PBR,2.5251348248438945,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.152538404780653,4
2005-01-01,TTE,3.114003471289876,4
2005-01-01,XOM,3.64665471403839,4
2005-01-01,BP,3.0453053248663773,4
2005-01-01,COP,2.9246065526174165,4
2005-01-01,CVX,3.579582911983852,4
2005-01-01,ENB,2.1640562967275083,4
2005-01-01,EOG,3.2055747127675605,4
2005-01-01,EPD,1.5272000376293717,4
2005-01-01,PBR,2.453347765919296,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.098689524502303,4
2005-01-01,TTE,3.081139961999415,4
2005-01-01,XOM,3.660647082336551,4
2005-01-01,BP,3.0936159670323833,4
2005-01-01,COP,2.9630864483635353,4
2005-01-01,CVX,3.627042156060589,4
2005-01-01,ENB,2.2759032366290337,4
2005-01-01,EOG,3.2917148670090817,4
2005-01-01,EPD,1.6464968234658222,4
2005-01-01,PBR,2.4596722889001215,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.146349758893755,4
2005-01-01,TTE,3.1069874470350696,4
2005-01-01,XOM,3.6674899054820953,4
2005-01-01,BP,3.1214039321935565,4
2005-01-01,COP,3.0033607260723207,4
2005-01-01,CVX,3.6337850273633805,4
2005-01-01,ENB,2.2330300428037186,4
2005-01-01,EOG,3.2661553183453527,4
2005-01-01,EPD,1.625371975760518,4
2005-01-01,PBR,2.4289104539428763,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.198715934664548,4
2005-01-01,TTE,3.135682362317545,4
2005-01-01,XOM,3.6497168065965906,4
2005-01-01,BP,3.1720792090642953,4
2005-01-01,COP,3.006243547470743,4
2005-01-01,CVX,3.6507242284250827,4
2005-01-01,ENB,2.283711119143578,4
2005-01-01,EOG,3.414455583318043,4
2005-01-01,EPD,1.6731034704530305,4
2005-01-01,PBR,2.575536923184248,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.245033472882904,4
2005-01-01,TTE,3.1698400479578623,4
2005-01-01,XOM,3.6479666974691463,4
2005-01-01,BP,3.2338194576886687,4
2005-01-01,COP,3.111648519964398,4
2005-01-01,CVX,3.7339184661348592,4
2005-01-01,ENB,2.284741424057594,4
2005-01-01,EOG,3.392053710590805,4
2005-01-01,EPD,1.6631671546502174,4
2005-01-01,PBR,2.5824845647440493,4
2005-01-01,PBR.A,3.394635620841678,4
2005-01-01,SHEL,3.2831169461349585,4
2005-01-01,TTE,3.183416163628748,4
2005-01-01,XOM,3.6916003014041276,4
2005-01-01,BP,3.24366125124861,4
2005-01-01,COP,3.1526180532285877,4
2005-01-01,CVX,3.7533265375461227,4
2005-01-01,ENB,2.380893809394356,4
2005-01-01,EOG,3.4511369859223553,4
2005-01-01,EPD,1.7427559334310072,4
2005-01-01,PBR,2.6912649362364607,4
